row_id,id,title,description,availability,thecondition,price,link,image_link,brand,additional_image_link,age_group,color,gender,item_group_id,google_product_category,material,pattern,product_type,sale_price,shipping,shipping_weight,size,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
23,4276,"KenRidge Founders Series: Italian Brunello","<div class=""description""> <p><span class=""tempclass19"">[KF111] (Broo-NELL-oh) In Brunello region of Italy, Sangiovese grapes are transformed into a wine of robust character that is renowned throughout the world. Traditionally aged for many years in oak barrels, this bold red wine has a rich garnet color and a wealth of complex flavors. Expect licorice, coffee, cedar and blackberry aromas on the nose that carry through to the palate. Extended cellaring will reward you with a rich full-bodied wine with spicy complex flavors, round tannins and an elegant, lingering finish. <span style=""color: #ff0000;"">Includes a ""Harvest Crush"" grape pack for fermenting on the skins.<span style=""color: #000000;""><br /><br />This 18L ultra-premium ingredient kit makes 30 bottles (6 gallons) of wine. All of the additional ingredients you will need are included in the kit, and are pre-measured along with fool-proof directions. Ready in just 6 weeks.<br /><br /><strong>ABOUT KENRIDGE FOUNDER`S SERIES:</strong> KenRidge Founder`s Series is the evolution of over three decades of winemaking expertise and features wines of extraordinary elegance and sophistication. Each kit will create an exceptional wine showcasing unique characteristics produced by the specific terroir and climatic conditions of vineyards within its Appellation of Origin. <br /><br /><strong><span style=""color: #ff0000;"">SPECIAL SAVINGS:</span> Order 2 or more juices in any brand, any combination, at the same time and receive a 10% discount on both of them! Your discount will automatically be applied when the second juice is ordered! <br /><br /><br /></strong></span></span></span></p> </div>",disabled,New,198,product.html,product.html,0,product.html,product.html,product.html,product.html,0,product.html,"0000-00-00 00:00:00",product.html,physical,0,,48,0,,,,,
24,4277,"1 Gallon Collapsible Fermenting Jug","<div class=""description""> <p><span class=""tempclass19""><strong>ABOUT THIS PRODUCT:</strong> [CJ120] The 1 Gallon Collapsible Jug works great for fermenting odd-sized or partial batches. Just put whatever amount of juice you have into the jug; attach and air-lock (not included), and then collapse the fermenter down to remove any excess headspace. See our <strong><a href=""http://www.eckraus.com/adapter-screw-cap.html"" target=""_self"">Air-Lock Adapter Screw Cap</a></strong> for a slick way of attaching our <strong><a href=""http://www.eckraus.com/senior-air-lock.html"" target=""_self"">Senior Air-Lock</a></strong> to the threaded opening, or you can use our <strong><a href=""http://www.eckraus.com/6-5-rubber-stopper.html"" target=""_self"">6-1/2 Rubber Stopper</a></strong> to fit an air-lock. The Collapsible Jug`s opening can also be fitted with our <strong><a href=""http://www.eckraus.com/plastic-jug-faucet.html"" target=""_self"">Plastic Jug Faucet</a></strong> for easy tranferring or racking of your wine. All items sold separately. The 1 Gallon Collapsible Jug comes with a screw cap that will completely seal the jug. You can also seal the Collapsible Jug using our <strong><a href=""http://www.eckraus.com/38mm-poly-seal-caps-12.html"" target=""_self"">38mm Poly-Seal Screw Caps</a></strong>. Recommend for fermentation only. Not recommended for long-term storage.<br /><br /><br /><strong>DETAILS:</strong></span></p> <ul> <li>Works great for fermenting odd-sized or partial batches.</li> <li>The Collapsible Jug`s maximum capacity is 1 gallon.</li> <li>Our Senior Air-Lock can be attached by using our Air-Lock Adapter Screw Cap. Not included.</li> <li>You can also attach our Plastic Jug Faucet for easy transferring of your wine. Not included.</li> <li>Comes with a 38mm screw cap for sealing up the container.</li> <li>The Collapsible jug can also be sealed with our 38mm Poly-Seal Screw Caps.</li> <li>The opening can also be fitted with a Size 6-1/2 Rubber Stopper.</li> <li>Recommended for fermentation only.</li> </ul> </div>",available,New,8,product.html,product.html,0,product.html,product.html,product.html,product.html,0,product.html,"0000-00-00 00:00:00",product.html,physical,0,,0,0,"1 Gallon Collapsible Fermenting Jug | Wine Making Equipment","1 Gallon Collapsible Fermenting Jug | Wine Making Equipment","1 Gallon Collapsible Fermenting Jug | Wine Making Equipment","1 Gallon Collapsible Fermenting Jug | Wine Making Equipment","1 Gallon Collapsible Fermenting Jug | Wine Making Equipment"
25,4278,"Five Star: Powdered Brewery Wash (PBW) 2 oz","<div class=""description""><ul> <li>A commercial-grade cleaner that is ideal for cleaning: stainless steel, glass, dishes, etc.</li> <br> <li>Powdered Brewery Wash (PBW) can be used in solution as a soaking submersion cleaner.</li> <br> <li>Quick and effective. Soak until clean; little to no scrubbing required.</li> <br> <li>No unpleasant fumes.</li> <br> <li>Each 2oz packet is good for up to 5 gallons of cleaner.</li> <br> <li>After cleaning follow up with <strong><a href="" http://www.eckraus.com/five-star-san-sanitizer.html ”target=""_self"">Star San Sanitizer.</a></strong></li> <br>  </ul></div>",available,New,2,product.html,product.html,0,product.html,product.html,product.html,product.html,0,product.html,"0000-00-00 00:00:00",product.html,physical,0,,0,0,"Powdered Brewery Wash | Equiptment Cleaner","Powdered Brewery Wash | Equiptment Cleaner","Powdered Brewery Wash | Equiptment Cleaner","Powdered Brewery Wash | Equiptment Cleaner","Powdered Brewery Wash | Equiptment Cleaner"
26,4279,"Abbey Malt: Weyermann / 1 lb.","<div class=""description"">[GN202] Weyermann Abbey Malt is a highly friable base malt with a pronounced maltiness with subtle honey notes. Very commonly used in Abbey and Belgian style beers, Trappist ale, Belgian Blonde, Fruit beers, and many other Belgian style beers.</div> <div class=""description""> <ul> <li>Grain Type: Abbey Malt</li> <li>Approximate Lovibond: 16 - 19</li> <li>EBC 40 - 50</li> <li>Usage Rate up to 50%</li> <li>Origin: German</li> </ul> <p>&nbsp;</p> <p><span style=""color: #ff0000;""><strong>Special Savings:</strong></span>&nbsp;<strong>Buy 10 or more bags of malt - any type, any brand - and save 10% on them.</strong></p> </div>",available,New,2,product.html,product.html,0,product.html,product.html,product.html,product.html,0,product.html,"0000-00-00 00:00:00",product.html,physical,0,,1,0,"Weyermann Abbey Malt | Beer Making Ingredients","Weyermann Abbey Malt | Beer Making Ingredients","Weyermann Abbey Malt | Beer Making Ingredients","Weyermann Abbey Malt | Beer Making Ingredients","Weyermann Abbey Malt | Beer Making Ingredients"
27,4280,"Brewers Best: Organic Cacao (Cocoa) Nibs 4oz","<div class=""description""> <p><span class=""tempclass19"">(DB595) Cacao nibs are crushed pieces of cocoa beans that can be added to a secondary fermentation to provide a distinct and natural chocolate flavor. These nibs have deep, brownie-like, nutty, roastey flavors. Anywhere between 4 - 6 ounces is a common dose. One of the more versatile ingredients to use.<br /><br /></span></p> </div>",available,New,6,product.html,product.html,0,product.html,product.html,product.html,product.html,0,product.html,"0000-00-00 00:00:00",product.html,physical,0,,0,0,"Organic Cacoa (Cocoa) Nibs | Beer & Wine Making Ingredient","Organic Cacoa (Cocoa) Nibs | Beer & Wine Making Ingredient","Organic Cacoa (Cocoa) Nibs | Beer & Wine Making Ingredient","Organic Cacoa (Cocoa) Nibs | Beer & Wine Making Ingredient","Organic Cacoa (Cocoa) Nibs | Beer & Wine Making Ingredient"
28,4281,"Foam Plug: 35mm - 45mm","<div class=""description""><p><span class=""tempclass19"">(LAB810) This foam stopper will fit our 1000ML Flask.  Some people prefer foam stoppers over the rubber stopper when making yeast starters.  Foam stoppers can be cleaned and sterlized.<br /></span></p></div>",available,New,2,product.html,product.html,0,product.html,product.html,product.html,product.html,0,product.html,"0000-00-00 00:00:00",product.html,physical,0,,0,0,"Foam Plug: 35mm-45mm | Wine & Beer Making Equipment","Foam Plug: 35mm-45mm | Wine & Beer Making Equipment","Foam Plug: 35mm-45mm | Wine & Beer Making Equipment","Foam Plug: 35mm-45mm | Wine & Beer Making Equipment","Foam Plug: 35mm-45mm | Wine & Beer Making Equipment"
29,4282,"Sulphur Strips","<div class=""description""><p><span class=""tempclass19"">(BL930) These strips are used for sterilizing the inside of a wooden barrel. They are coated with 100% pure no-drip sulfur and have a hole at one end for suspending inside a barrel from the bung hole. Just light them and hang them by a wire attached to the barrels bung. 25 strips per package</span></p></div>",available,New,14,product.html,product.html,0,product.html,product.html,product.html,product.html,0,product.html,"0000-00-00 00:00:00",product.html,physical,0,,0,0,"Sulphur Strips | Wine Making Supplies","Sulphur Strips | Wine Making Supplies","Sulphur Strips | Wine Making Supplies","Sulphur Strips | Wine Making Supplies","Sulphur Strips | Wine Making Supplies"
30,4283,"#12  Hand-Select Tapered Cork","<div class=""description"">(TPR112) Hand-select. Top diameter is 1-1/8'. Bottom diameter is 7/8'.</div>",available,New,1,product.html,product.html,0,product.html,product.html,product.html,product.html,0,product.html,"0000-00-00 00:00:00",product.html,physical,0,,0,0,"#12 Tapered Cork Stopper: Natural Bottle Corks","#12 Tapered Cork Stopper: Natural Bottle Corks","#12 Tapered Cork Stopper: Natural Bottle Corks","#12 Tapered Cork Stopper: Natural Bottle Corks","#12 Tapered Cork Stopper: Natural Bottle Corks"
31,4284,"Barbed Tailpiece: 3/16"" Barb / Stainless-Steel","<div class=""description""><ul> <li>A tailpiece is used along with a beer nut and neoprene washer.</li> <br> <li>It is designed to connect a beer line to a beer shank or Sanke tap coupler.</li> <br> <li>This particular tailpiece will fit a standard beer line tubing with a 3/16"" I.D.</li> <br> <li>This is the size tubing that is recommend for most home brew draft systems and kegerators.</li> </ul></div>",available,New,4,product.html,product.html,0,product.html,product.html,product.html,product.html,0,product.html,"0000-00-00 00:00:00",product.html,physical,0,,0,0,"Barbed Tailpiece: 3/16"" | Beer Brewing Supplies","Barbed Tailpiece: 3/16"" | Beer Brewing Supplies","Barbed Tailpiece: 3/16"" | Beer Brewing Supplies","Barbed Tailpiece: 3/16"" | Beer Brewing Supplies","Barbed Tailpiece: 3/16"" | Beer Brewing Supplies"
32,4287,"Cellar Craft Showcase: Mystic Wine Kit","<div class=""description""> <p>[CSH120] A captivating blend that reveals intense fruity aromas on opening. This full bodied red offers rich flavours of black cherry, mocha, spice and vanilla, and closes with a velvety, smooth finish. <span class=""tempclass19"">This 18 liter kit makes 6 gallons (30 bottles) of wine. All of the ingredients you will need are included in the kit and are pre-measured along with fool-proof directions.</span><br /><br /><strong>ABOUT CELLAR CRAFT SHOWCASE:</strong> Many of these wine kits stand apart from our other offerings and have been deemed worthy of Showcase designation. Their distinction may come from breakthrough technology, such as exclusive Crushed Grape Packs; unique regional wines or any wine which we believe reflects a new level of excellence or discovery for the wine hobbyist. The level of excellence may require extra processing steps and, while designed to be bottle-ready in as little as 6 weeks, may require lengthier cellaring time to show at their peak.<br /><br /><strong><span style=""color: #ff0000;"">SPECIAL SAVINGS: </span>Order 2 or more juices in any brand, any combination, at the same time and receive a 10% discount on both of them! Your discount will automatically be applied when the second juice is ordered.</strong></p> </div>",available,New,190,product.html,product.html,0,product.html,product.html,product.html,product.html,0,product.html,"0000-00-00 00:00:00",product.html,physical,0,,47,0,"Cellar Craft Showcase: Mystic | Wine Making Ingredient Kit","Cellar Craft Showcase: Mystic | Wine Making Ingredient Kit","Cellar Craft Showcase: Mystic | Wine Making Ingredient Kit","Cellar Craft Showcase: Mystic | Wine Making Ingredient Kit","Cellar Craft Showcase: Mystic | Wine Making Ingredient Kit"
33,4288,"European Select: Vieux Chateau Du Roi Wine Kit","<div class=""description""> <p><span class=""tempclass19"">[ES118] (Vyou Shat-o do RWAH) A robust, yet smooth, full-bodied red wine with a bouquet of ripe berries and flavors of plums. This 7.5 liter kit is produced from imported grapes. It makes 6 gallons (30 bottles) of wine. All of the ingredients you will need are included in the kit, and are pre-measured along with fool-proof directions.<br /><br /><strong>ABOUT EUROPEAN SELECT:</strong> These ingredient kits bring the exhilarating flavors and aromas of Europe`s distinguished vineyards to your glass. Made from premium imported grape concentrates, European Select has earned a loyal following with its consistent, oustanding quality and unique variety of styles. Complete with everything you need to create a wine of extraordinary character in as little as 28 days.<br /><br /><strong><span style=""color: #ff0000;"">SPECIAL SAVINGS:<strong><span style=""color: #000000;""> Order 2 or more juices in any brand, any combination, at the same time and receive a 10% discount on both of them! Your discount will automatically be applied when the second juice is ordered.<br /></span></strong></span></strong></span></p> </div>",available,New,115,product.html,product.html,0,product.html,product.html,product.html,product.html,0,product.html,"0000-00-00 00:00:00",product.html,physical,0,,21,0,"European Select: Vieux Chateau Du Roi Wine Kit","European Select: Vieux Chateau Du Roi Wine Kit","European Select: Vieux Chateau Du Roi Wine Kit","European Select: Vieux Chateau Du Roi Wine Kit","European Select: Vieux Chateau Du Roi Wine Kit"
34,4289,"Plastic Hydrometer Jar: 14"" Tall","<div class=""description""> <p><span class=""tempclass19"">(HJ120) The convenience of a hydrometer jar makes taking gravity readings of your wine or beer a simple task. Just partially fill the hydrometer jar with enough liquid to be tested. Submerge the hydrometer, and while it`s floating get your reading. 1 1/2 inches in diameter and stands 14 inches tall with broad standing base; won`t teeter over. Made of good clear plastic. Cylinder diameter is large enough to accommodate all of the hydrometer we sell. If testing distilled spirits, we recommend one of our glass hydrometer jars.<br /></span></p> </div>",available,New,11,product.html,product.html,0,product.html,product.html,product.html,product.html,0,product.html,"0000-00-00 00:00:00",product.html,physical,0,,0,0,"Plastic Hydrometer Jar | Wine & Beer Making Equipment","Plastic Hydrometer Jar | Wine & Beer Making Equipment","Plastic Hydrometer Jar | Wine & Beer Making Equipment","Plastic Hydrometer Jar | Wine & Beer Making Equipment","Plastic Hydrometer Jar | Wine & Beer Making Equipment"
35,4292,"Loose Leaf Hops: Goldings / UK / 1 oz.","<div class=""description""> <p>(HPL171) East Kent Goldings are primarily an aroma hop with earthy qualities and the aroma is perfect for dry hopping too. Even so it is still used in the boil for it&rsquo;s rounded bittering. Another quality they add is the sweet, honeyed note they can give a beer, late additions will generally give you a honeyed flavor in blonde beers that is hard to replicate with other varieties. Ideal for All English styled beers.&nbsp;</p> <ul> <li>Alpha Acid 4-5.5%</li> <li>Primarily an aroma hop</li> <li>Ideal for all English styled beers</li> </ul> </div> <div class=""description"">&nbsp;</div> <div class=""description""> <p>&nbsp;<span class=""tempclass19""><span class=""tempclass19""><strong><span style=""color: #ff0000;"">SPECIAL SAVINGS:</span><strong>&nbsp;</strong></strong></span></span></p> <p><span class=""tempclass19""><span class=""tempclass19""><span class=""tempclass19""><strong><strong>&mdash; Order 3 or more packages of hops, save 10%!<br /></strong></strong></span></span><span class=""tempclass19""><span class=""tempclass19""><strong><strong>&mdash; Order 10 or more packages of hops, save 20%!</strong></strong></span></span></span></p> <p><span class=""tempclass19"">Mix and match&nbsp;<a href=""http://www.eckraus.com/beer-ingredients/homebrew-hops/"">all hops</a>&nbsp;for quantity pricing.</span></p> <p><span class=""tempclass19"">Discount will apply when checking out.</span></p> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</div>",available,New,3,product.html,product.html,0,product.html,product.html,product.html,product.html,0,product.html,"0000-00-00 00:00:00",product.html,physical,0,,0,0,"Goldings Loose Leaf Hops | Beer Making Ingredients","Goldings Loose Leaf Hops | Beer Making Ingredients","Goldings Loose Leaf Hops | Beer Making Ingredients","Goldings Loose Leaf Hops | Beer Making Ingredients","Goldings Loose Leaf Hops | Beer Making Ingredients"
36,4293,"Top Shelf Liquer Bases","<div class=""description""> <p><span class=""tempclass19"">(FLV650) These Liqueur Bases are used in conjunction with the <strong><a href=""http://www.eckraus.com/top-shelf-liqueur-flavorings.html"" target=""_self"">Top Shelf Liqueur Flavorings</a></strong> to add the proper thickness, sweetness and creaminess when appropriate for the style. Each package is pre-measured. Use one bag of Liqueur Base for each bottle of flavoring. To know which Liqueur Bases you need see the list below.<br /><br /><strong>Note:</strong> Some flavorings do not require a Liqueur Base of any kind. Those are notated by empty brackets [ ].<br /><br />[ ] Absinthe<br />[C] Swiss Chocolate Almond<br />[C] Amaretto<br />[2] Ambrosia Cream<br />[1] Apple Schnapps<br />[B] Apricot Brandy<br />[2] Banana Cream<br />[1] Banana Schnapps<br />[1] Blackberry Schnapps<br />[ ] Bourbon<br />[ ] Kentucky Bourbon<br />[ ] Southern Smooth Bourbon<br />[ ] French Brandy<br />[1] Butterscotch Schnapps<br />[2] Butterscotch Cream<br />[2] Caranilla Cream<br />[C] Creme De Cacao<br />[C] Cafelua<br />[A] Candy Shots<br />[2] Cappuccino<br />[A] Cherry Brandy<br />[2] Chocolate Cream<br />[B] Coconut Rum<br />[A] Coffee Maria<br />[A] Blue Curacao<br />[A] Dictine<br />[ ] English Dry Gin<br />[B] Grande Paris <br />[A] Hazelnut<br />[1] Hot Cinnamon Schnapps<br />[2] Irish Cream<br />[ ] Irish Whiskey<br />[C] Italiano<br />[B] Macadamia Nut<br />[1] Mango Liqueur<br />[2] Marula <br />[1] Melon Liqueur<br />[A] Creme De Menthe<br />[A] Orange Brandy<br />[ ] Ouzo<br />[C] Parfait Amour<br />[1] Peach Schnapps<br />[1] Pear Schnapps<br />[2] Pina Colada<br />[1] Pinapple Schnapps<br />[C] Rum Liqueur<br />[ ] Aussie Gold Rum<br />[ ] Dark Rum<br />[ ] Jamaican Dark Rum<br />[ ] White Rum<br />[ ] Rye Whiskey<br />[A] Black Sambuca<br />[A] Red Sambuca<br />[B] White Sambuca<br />[B] Scotch Heather <br />[ ] Scotch Whiskey<br />[B] Skyebuie<br />[ ] Smokey Malt Wiskey<br />[ ] Southern Haze<br />[1] Strawberry Schnapps<br />[ ] Tequila<br />[B] Triple Sec<br />[ ] Dry Vermouth<br />[ ] Vodka<br />[ ] Citrus Vodka<br /><br /><br /></span></p> </div>",available,New,8,product.html,product.html,0,product.html,product.html,product.html,product.html,0,product.html,"0000-00-00 00:00:00",product.html,physical,0,,0,0,"Top Shelf Liqueur Bases | Liqueur Making","Top Shelf Liqueur Bases | Liqueur Making","Top Shelf Liqueur Bases | Liqueur Making","Top Shelf Liqueur Bases | Liqueur Making","Top Shelf Liqueur Bases | Liqueur Making"
37,4294,"California Connoisseur: Zinfandel Blush Wine Kit","<div class=""description""> <p><span class=""tempclass19"">[CC201] (Zin-fahn-DELL) This blush wine kit makes a wine pink in color. Fruit jam aromas, but unlike the Red Zinfandel, little to no chocolate aroma. Berry type flavors with a slight spiciness that works well with red sauces and heavily seasoned foods. This 7.5 liter kit makes 6 gallons (30 bottles) of wine. All of the ingredients you will need are included in the kit and are pre-measured along with fool-proof directions.<br /><br /><strong>ABOUT CALIFORNIA CONNOISSEUR:</strong> These kits are made from the finest grape concentrates California has to offer. They produce outstanding wines of distinctive character, worthy of recognition. In as little as 28 days you can create wines of impressive bouquet, flavor and structure.<br /><br /><strong><span style=""color: #ff0000;"">SPECIAL SAVINGS:<strong><span style=""color: #000000;""> Order 2 or more juices in any brand, any combination, at the same time and receive a 10% discount on both of them! Your discount will automatically be applied when the second juice is ordered.<br /><br /></span></strong></span></strong></span></p> </div>",available,New,115,product.html,product.html,0,product.html,product.html,product.html,product.html,0,product.html,"0000-00-00 00:00:00",product.html,physical,0,,22,0,"Blush Wine Kit | Free Shipping","Blush Wine Kit | Free Shipping","Blush Wine Kit | Free Shipping","Blush Wine Kit | Free Shipping","Blush Wine Kit | Free Shipping"
38,4295,"KenRidge Showcase: French Merlot","<div class=""description""> <p><span class=""tempclass19"">[KS108] (Mare-low) A medium-bodied red wine with the rich juicy flavors of red berries and plums. And, the spiciness of black pepper. <br /><br />This 16L ultra-premium ingredient kit makes 30 bottles (6 gallons) of wine. All of the additional ingredients you will need are included in the kit, and are pre-measured along with fool-proof directions.<br /><br /><strong>ABOUT KENRIDGE SHOWCASE:</strong> KenRidge Showcase features wines of extraordinary character from the most celebrated and acclaimed wine producing countries around the world. Each of these ultra-premium kits will create a wine that is distinctive, show-casing unique characteristics produced by the specific soils and climatic conditions of the country of origin. Ready in just 6 weeks. <br /><br /><strong><span style=""color: #ff0000;"">SPECIAL SAVINGS:<strong><span style=""color: #000000;""> Order 2 or more juices in any brand, any combination, at the same time and receive a 10% discount on both of them! Your discount will automatically be applied when the second juice is ordered! <br /><br /><br /></span></strong></span></strong></span></p> </div>",available,New,206,product.html,product.html,0,product.html,product.html,product.html,product.html,0,product.html,"0000-00-00 00:00:00",product.html,physical,0,,43,0,"KenRidge Showcase: French Merlot Wine Making Kit","KenRidge Showcase: French Merlot Wine Making Kit","KenRidge Showcase: French Merlot Wine Making Kit","KenRidge Showcase: French Merlot Wine Making Kit","KenRidge Showcase: French Merlot Wine Making Kit"
39,4296,"Beech Smoked Malt: Weyermann / 1 lb.","<div class=""description"">[GN135] Weyermann Beech Smoked Malt is produced from German grown top quality spring barley and has a nice beech smoke aroma and taste. Has gentle notes of vanilla and honey. With its usage rate of up to 100% this barley is a must for making Smoked beer, Rauchbier, Alaskan ale, and Scottish ale and others.</div> <div class=""description""> <ul> <li>Grain Type: Beech smoked Malt</li> <li>Approximate Lovibond: 2.1 - 3.6</li> <li>EBC 4 - 8</li> <li>Usage Rate up to 100%</li> <li>Origin: German</li> </ul> <p>&nbsp;</p> <p><span style=""color: #ff0000;""><strong>Special Savings:</strong></span>&nbsp;<strong>Buy 10 or more bags of malt - any type, any brand - and save 10% on them</strong>.</p> </div>",available,New,2,product.html,product.html,0,product.html,product.html,product.html,product.html,0,product.html,"0000-00-00 00:00:00",product.html,physical,0,,1,0,"Weyermann Beech Smoked Malt | Beer Making Ingredients","Weyermann Beech Smoked Malt | Beer Making Ingredients","Weyermann Beech Smoked Malt | Beer Making Ingredients","Weyermann Beech Smoked Malt | Beer Making Ingredients","Weyermann Beech Smoked Malt | Beer Making Ingredients"
